author,message
BARRY SWART,Bcomt (Hon) and does not know how to impliment BEE? eish How could this witness have been in charge of SAA? Our tax money used to line their pockets. Ag nee mense...disgusting as many of our people go hungry.
BATHANDWA VAZI,Shes lying
Rob Nel,Her nail varnish matches her buttons Has this witness got a degree?? Then she should get her money back @Rene Ngwenya . I have never seen such a blatant liar "Listening to this dual degree holder @Rene Ngwenya 100% Hofmeyr wants to smile "How I ask with tears in my navy blue eyes "If she is a CA
TW Ntshingila,our blackness used to justify corruption I bet she'll now remember what happened in that meeting I doubt hoffmeyer was liked at school "these people seem dumb that's an emphatic yes for someone who doesn't remember chair is about to tell her to shut up she just fell for the bait South Africans should someday direct their anger towards these executives and politicians who continue to undermine our intelligence the former pp want amnesty for these individuals the terms and conditions are the contract!!!
Fitzgerald Kagisho Sidumo,"Looting: ""the will to empower black people""" @Gerard Victor so true my brother. These thieves play with words
roza,eh eh eh morning people who was he servicing eh eh eh Pastor J ya the seats Pastor🤣🤣🤣 ms hofmeyer nd chair👏👏👏👏 ms mbanjwa go back to unisa chair plz excuse mbanjwa from the room if u no nothing why were u working haai no enuf bnow now hawkssss y y y y y answer wena you were not happy with 30% yet u stole Naledi sweetie how u doing Yes missed u all alot shes questioning chair hee hee hee who sent u mama to give support hawks pick her up go kate Gray😅😅 i also had enuf with all the bloody looters have they no shame stealing poor peoples money so many people are more then willing to work but were thrown aside for these fools paying taxes for these looters to steal more the people will rather dance to free bushiri instead of dancing to stop corruption yoh u will not answer
Daniel Norman,@Andy....arrest yourself 😂😂😂 Thixo!!!!🤔🤦
Msizi Mthethwa,bits
Smelane Asnele,"""So Basically""" who is Jimmy brown?? this woman is confused
MoiraT South Africa,Assumptions? Very open-ended excuse!
Reinette Raubenheimer,hmmmm.... time to check her qualifications and relationship...🤔
Zithulele Ndawonde,Miss Mbanjwa is a disgrace
Mimi Mogoregi,..
MUSA HLUNGWANI,Is Ms Mbanjwa here again? Zondo didn’t set out the terms of reference
MOLLY PHUNGULA,morning who is this bloody Miss Mbanjwa FIRE FIRE FIRE TJOOO JAH 😁😁😁🤣 AIY UZONDO IS SO SARCASTIC AIY AIY AIY AIY ANGIMUZWA AKANAMAZINYO LOGOGO AZOKUMUKA WONKE FUTHI SHE IS AN ATTORNEY BUT COULDN'T READ IT THINGS AIY LONA SHE IS NOT A LAWYER AIY MALEMA WAS RIGHT AIY SO THIS ONE WOULD SING AND DANCE HIGHLY IN ANC RALLIES THATS HOW SHE GOT A POSITION ANSWERING A QUESTION WHICH SHE DOESNT UNDERSTAND the whole Chartered Acountant HE IS ANGRY NOW THE PROBLEM IS MS KWINANA AND MISS MBANJWA ARE DRUNK 🤣🤣🤣🤣🤣 NAYO KE LE RESOLUTION 🤣🤣🤣🤣🤣 😏😏😏😏 EISH KUSHUBILE IHEEEEE JESU WAMI SO MUCH INCOMPETENT SOUTH AFRICAN INSTIUTUE OF CHARTERED ACCOUNT WHERE IS THAT BODY YES FINALLY
Sibusiso Nkosi,Zondo is biased all corruption must be investigated
a b c,"I agree... that whole ""black people"" comment was distasteful... if you include race it's like you're saying that black people are inferior to other races..." "@Pastor J.J I don't think it matters that she said ""most blacks""... the fact is she shouldn't have brought up race at all don't you think?" @Khani I think it would have been more accurate to have perhaps said corrupt individuals period... rather than also mention their race... I think it would've avoided the issue... "Because by saying ""black people"" it implies a number of things like it's exclusive only to blacks or that the skin colour plays a part in the corruption" @Yolo More 😅😅 Khanyi though you are right... it is no secret that the municipalities (which are run by mostly blacks) are in shambles... but it's about competence and not skin colour... I hope you get me 🙂 @Yolo More gm ol' friend... "Khanyi oh sorry madam @SanFran Arnold hey ey... how you been cousin? gtsy 😃 @Zalisile Ndzala very well said my friend! @Khanyi sure thing... we're on the same side anyway... (though I would like to understand what you said lol) @Canis Africanis yeah I meant I still can't understand what you're saying lol @Zalisile ✊✊ People have the strangest email addresses... lol @Richard they're all in that same Whatsapp group of amnesiacs... James Brown here seems to be competing with Ndzeku for the most things that can't be recalled during in one hearing... Things are heating up for James Brown... Lol Mbanjwa 😂😂😂😂😂 Mbanjwa is a legend guys! She'll ho sown in history! *go down Never a dull moment with Mbanjwa in the house... a real rebel that one... @Vuyisani I think we know why she's single now... @SanFran Arnold 😅😅😅 There she goes again... "Even the witness is like... ""What are you on about Mbanjwa?""" Someone give Mbanjwa a bottle of water after that sermon... Wait is Mbanjwa still going at it 😂😂😂 Mbanjwa is the lady for the job if you need to waste as much time as possible to plan an escape... 😅 Mbanjwa seems to have gotten her law degree from a cereal box... @Canos Africanis 😂😂😂 @Phillip True Oh boy you see now... James Brown you went and messed up your story again... @SanFran Arnold 😂😂😂 Exactly... @Pastor J.J Nope... she doesn't know me 😂😂😂😂 @Pastor J.J 😂😂😂😅😅 @Louis C 😂😂 Mbanjwa... to the rescue!!! 😂😂😂 This is the strangest tag team wrestling match I've seen in a while... @Wendy Hardy BEE 😂😂😂😂😂 She can't remember the question They must have some sort of amnesia requirement over at SAA to get the job... Mbanjwa strikes again! Mbanjwa is just the worst... a real legend Mbanjwa knows that Hoff is cooking her client properly... so she must intervene to save her bacon from time to time... Lol wait... how can you answer a question you don't remember? James here is clearly confused... answering questions she doesn't even remember This is definitely gonna be a looooong day... Get that getaway car ready Mbanjwa... it's all over! Worst CA in history! Mbanjwa again? #sitdownmbanjwa
Kiss Mlungu,"so far Mbanjwa is drunk "Ms Bhwajwa is chilled & finished like shes in a movie cinema
Naledi Barron,@Pastor J.J @Khanyi. AgeGracefully @SanFran Arnold @ALTA and all I see you and greet you warmly. @Zinhle Big Daddy Dee I see you and greet you warmly too! Sorry I'm late guys! My Lady K! So sorry @Zinhle Big Daddy Dee ! Family responsibilities! Buy you'll catch me up I'm sure 🙂 @Zinhle Big Daddy Dee I'm sure tey're around. I see that GoatFire isn't around either? So definitely peace and queit 😀 @Cruda Bex Whoa!! Zondo???? "Heya @SanFran Arnold Yes gtsy @ALTA skat On tea @Elizabeth van Niekerk I see you @Yolo More 🙂 @ALTA jy's 'n engel! Baie dankie my vrindin! "Heya @Heather Durr gtsy. Yes "@Thebeetsile Mere With respect Hai sies @Mbuso Ndlovu How could you break her heart!! "@Ntsikelelo Vani Hello dear! It's 09:57 here "@Gerard Victor Yes "@Bongumenzi Nxumalo Yes @Ntsikelelo Vani Lovely part of the UK!! @Bongumenzi Nxumalo Thank you ! @Valencia J Heya @Ntsikelelo Vani I don't blame you - I hated London !! Ms Mbanjwa's memory that time was excellent...... Hmmm...... @Zinhle Big Daddy Dee I hear you. But sometimes confidence can be seen as rudeness. Same way that lack of confidence can come across as rudeness neh? @Zinhle Big Daddy Dee Please don't generalise. I assumed you were bigger than to stoop to painting everyone and everything with the same generalisation brush. Heya @zip reeper. @zip reeper Stand by! "@Zinhle Big Daddy Dee We two are getting along so well Hello @Goma Azwianzeli "@Zinhle Big Daddy Dee Yes "@Zinhle Big Daddy Dee Valencia isn't jealous @Zinhle Big Daddy Dee Then we can keep on fighting if you want. 😀 @Valencia J Baie MWAHs!! @Pastor J.J You know me well my dear friend! xx An order made by WHO??? @ALTA Light my fire The Doors @ALTA ROFLMAO!!!! Heya @Person of interest Nice one!! And gtsy! @ALTA @Person of interest @Gerard Victor I don't want to talk about it - Rod Stewart @R E Hallooooo stakkebol! *skattebol (I'm dyslexic today!) @Person of interest You're on fire- nice one! @ALTA Yesssss! Oooohhhhh Kate - you glorious Advocate. Knives sharp and glinting bright. @Canis Africanis Well said!! """You know"" = starting to obfuscate even more...." @Rene Ngwenya And that is the biggest crime of all - the ongoing abject poverty that should have beeneradicated years ago! @Person of interest Excellent! @ALTA @Person of interest @Gerard Victor End of the Line - Travelling Wilburys @L. M Literal translation = Gut Full. I'e' fed up (with all the nonsense) @Jenny Whitewaves !! Hello sweets! @Jenny Whitewaves LOL!!! Sheezus!! Ts and Cs are PART of the contract dammit!! @Zinhle Big Daddy Dee Big !!FIRE!! "@L. M Yes Exactly! As I said earlier. Terms & Conditions are PART of the contract!!!! @SanFran Arnold AAKs coming up!!!
Elizabeth,THANKYOU JESUS YOU ARE WITH MY SPIRITUAL PARENTS
Molao Peter,morning everyone
Aubrey De Bliquy,what did I miss this morning? Hey @Khanyi What did I miss this morning? LOL @Cruda Bex read I gues I will have to watch the first half this evening or lunch time if they dont run through lunch. "@Bongumenzi Nxumalo 💯 Race politics is as bankrupt today as it was under the Apartheid regime "Another thing that makes me angry is when people associate corruption with race ❤ Who is this? I missed this morning? thanks Any thoughts on Malema's lawyer? LOL Flannel mouthe fox came to mind. LOL She is really professional and has a firm but friendly demeanor Is this people emulating Zuma economics? WHo taught these dummies corruption? She does not strike me as arrogant. I think she is honest but evasive. She is reacting as if she believes she is corner instead of just answering the questions which is unfortunately a defensive behaviuor which may be misread for guilt. A little ill informed or ignorant rather than arrogant. zip... The world is watching this fine display of a thriving young constitutional democracy functioning under law. Hope the world takes a lesson. This is how a people's government works. @Rene Ngwenya The cup is half full. At least we have an abundance of young black professionals who stand ready to serve their country when we need them as we now surely do. "Zondo is visibly ""gobsmacked"" by what he is hearing. LOL" Was she the chair of SAA getting involved in operational meetings? No wonder Zondo is incredulous. Breathaking incompetence and ignorance. That can only mean the people who appointed her were just as clueless. The blind leading the blind. That is so reckless. How can you risk a national asset like that in incompetent hands? It's criminal incompetence. Is this the basically you were talking about? Zondo is getting impatient and trying to retain his poise.
Elizabeth van Niekerk,or are they on tea thanks Adv Hofmeyer .... calm down ! she does not really remember much does she ...? for the kickbacks involved thats why they got involved she cant look you in the eyes! disrespectful attorneys
Nomaxabiso Mahlawe,"I think the chairperson is contradicting himself..he says people should submit The Board approves a decision. Then officials go and draft the Contract
Paula Cooke,tea break? till when thanx think our Zondo is putting preasure? agree she is taking no rubbish
Mxolisi Buthelezi,"I think the DCJ is reading the ""Riot Act"" to Ms Mbanjwa about her disruptive attitude. She has to defend her client
fluffy__68,what time this supposed to start? thanx here we go
Cbo Ngubane,Deon Visser Lol!! Why is she angry though? "Deon Visser Okay
Mbuso Ndlovu,Who is this corruptionist?????????????????? 👍👍👍👍👍👍👍 I pray for BBHHAASSHHIIRRII to get bail💪💪💪💪💪💪💪💪💪💪AMANDLA!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! Our prophet is innoccent @Andy Give you account details i will see what i can do @Pastor J.J Right now i'm stealing I regret breaking Ms Hoffmayers heart by cheating on her Zondo is angry!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
Lucky Benya,@Siya Dilimeni Indeed he is 😎
Ronnie Mabitja,"Mbuso Ndlovu wait until Wednesday "Ntsikelelo Vani Mntase HAHAHA It was encounter lol "now we know why SAA went down "i smell black label  wow forget questions well trying to answer them lol. chair lets continue lol.
Labrador Lover,THIS WITNESS IS PRETTY STUPID. WE'RE THERE ANY BOARDMEMBERS AT SAA THAT HAD ANY BRAINS
Mntase,"@Mbuso Ndlovu HAHAHA. just wait I like Adv Hofmeyer. That lady has fire inside her I predict the witness: I don't recall. I can't remember. It was the other peoples fault @Gray Lawrence lololololol @Canis Africanis no im not. Not exactly following your point? please explain more @Pheladi Lamola indeed YES DJC. You are the man
Alan White,And attitude with capital A!!!!!! Kwinana looks an evil hard lady !
Muhle April,Bhushiri`s bail judgement to be finalised on 4th Nov 2020 @10H00. For now he is reminded on the yellows
Lee D. Hendrix,...Shes too lazy to defend herself... ...Charity is a religious demand.... ...Too many elderly Black Africans in authority continually fail the children by referring to yesterday's ism s. People are dying and leaving hundreds + of orphaned kids a drift in Society. ...Mocking to Commission is clearly her intent..... "...Rule 3.3 forms will need to be printed and hand delivered at the end of the day "...Accordingly "...A month to month contract is specific to an agreement to terminate which is not stated as a date  "...Of course ...She's a Queen.... "...Nope ...SA has been adrift without oversight for Centuries. "...he expiration of a contract is decided by both parties when they specify ...Anyone with memory loss issues can work in Governments worldwide..... "...Sure "...If she look in her bank account the money is there ...This level of stupidity by an adult in Government should be censored from the children. ....SHE CAN'T UNDERSTAND THAT SHE CAN'T REMEMBER
Marcus Mmola,I just love this evidence leader`s thoruoghness.
Dan Brown,"""Killer Kate"" Rocks 👌" Isn't the Lawyer supposed to Stand and show some respect to the DCJ?? She is rude . We are going to need a special Jail for all these Tender/Government/SOE crooks because normal Jails will eat them alive.
Portia Nodangala,@Heather Durr you very observant what was the question I asked you?.... I dont know!!!
Joe da silva,When you make tea girl a CEO
roberto wilco,Miss Hofmeyr remember that one guy who couldnt remember 29 million getting deposited in his bank account Fabricated Miss Hoffmeyr getting annoyed Never seen Zondo this angry Judge has had enough Zondo gonna need his blood pressure tablets
Brian,@ Dan Go Go Kate!! @Bandile. The type Zuma should consider for his own defense? She has selective memory? Nothing! They're highly qualified but they need your support and direction? Vat haar flaffie! Not only does she have selective memory but she also performs selective approval?
Bongiwe Kolisi,Akusemnandi We are breaking a sweat nicely.... Is there any make-up artist in the house? kuyaphuthuma... Ms Hofmeyer is breathing fire today...
Sabata Mafojane,incompetence from her lawyer😅 Mrs kwinywana yane😂
Ntsikelelo Vani,@Naledi we have a shinny morning in the South how is it up North @Naledi I'm in Kent it's sunny here too I enjoyed the school run @Naledi I ran away from the busy London "Zondo is close to say ""Shut up Ms Mbanjwa""" MBANJWA THULA MAAN SISI YHOOO IF MALEMA NEEDS A SECOND WIFE I WOULD GREATLY RECOMMEND MS MBANJWA @Siya utsho kodwa angambeka emngceni 😂😂😂😂 hhahahahahaha No no just answer my question hahahahahag THATHA MS HOFMEYER @Siya Dilimeni AKADLALI TUU XA KUTHETHWA MAMELA @Siya ngaske ndibambe omnye nje for 3months @Andy hayi ayingowaseBhayi bayamamela oosisis baseBhayi hahahaha hshahahahahahahahah Zondo said YHOOOO MBANJWA NGENA UYANTYWILA LOMAMA NAAAAANKOOOOO CAN I HAVE MS MBANJWA FOR A DAY @Siya ingenzeka naleyo HERE WE GO BOARD RESOLUTION WHY IS SHE INSISTING ON GOING TO THE 2012 SHE THINKS SHE'S CALLING SHOTS HERE USEMASIMBENI @Santjie ungaqali pls @Siya ndinayo iNumber ka Kwinana uyayfuna?
Asanda Maphinda,I so wish this lawyer could be the one to question Zuma lol to make sure that am there
Kobus,BIGGGGGGGGGGGGG THIEF The Judge ha a strong personalety "If your hand is caught in the cookie jar  Kate is like a snake trike powerfully
Zion,😂 her memory is not refreshed 😇 🤭 @Aubrey De Bliquy agree honest but sometimes evasive 🤣 but theh point about minutes is fair
Richard Bernhardt,Her and Zuma went to the same school - cannot recall!!!! Raymond just kick her out!
Lihle Nqono,Yha nhee eyy I cant remember No no she is playing with them theres no such thing Yebantu haybo Yho Yho I dont remember oko "Izinja madoda  "@Siya Dilimeni Yhey hay I think she will go down  Mbanjwa talk talk she is going down Mbanjwa Mbanjwa back up back up Mbanjwa Ngena ngena uyatsha @Siya Dilimeni The witness is wanting lol
Biza330,Incompetent!!!! Wow😨😨😨 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 WOW!!! She only knows about the 30%. LOL😂😂😂 Nousit Hoffmeyer Gee har gas.
James Godloza Godloza,@ Richard Zuma did not go very far in school my friend @Gerard lol ulixoki kodwa u Kate uzomfumana just watch I was annoyed earlier but DCJ is a patient man she should shut up miss mbanjwa is so boring she has been implicated by so many she can't be clean DCJ SHOULD JUST THROW MBANJWA OUT "she is really trying to up her price as she knows how much they stole uphelelwe jonga njr nje soon B mbanjwa is a problem
MCCEREPER KING1,the gender legal driller is back -- Adv. Hofmeyer --can not remember is not enough - drill her more
Tshidiso Seleka,MAMA please try to remember Now goes Ms Mbanjwa
Maanda Madoek Mukhumo,"lol i dont remember its not gonna protect them he is fabricating but she doesnt remember i dont answer Q's but Ask Q's emotions what's going on today how do you approve T & C why cant we put her in prison for wasting time and trying to hide the truth
Mthokozisi Molefe,😂😂😂😂 😂😂 😂😂😂 😂😂😂😂😂 😂😂😂😂 what processes 😂😂😂 😂😂😂😂like you lol lomama she's like her lawyer they both clueless
Natalie Soine,Liar Liar Liar
Ayanda Mabombo,He he... I like it when people are lying under oath Lying is a full time job + overtime without leave... the more you lie the more u need to cover with more lies until u drown. """There is now way"" on highn rotation" "Ms Kwinana is talking like she read the manual that they never followed. When reminded they didnt follow the rules she says ""there is no way""" he he... now SAA stuff is qualified... she's right... the problem was their interference The hawks are watching this """I was sent by the president to tell them to give this new tender to Company X""... whats difficult" Mbanjwa... out "@Sir Mko ""i dont remember""" Lets go back to agreements 101 or move on. Yho!
ncence yooh,basically is today's word denying but not recalling🤐 """Stategic issues""" Roasted What kind of CA is this. Shame uyanyanyisa lomama
Gugulethu Dube,Kate Hofmeyr is always prepared "Having heard of Miss Kwiyana about her capacity to bulldozer through SAA i deed not expect to see this soft speaking magago Refusing to answer a proposition which asserts a claim can be very detrimental cause the claim remains unchallenged
wandy Zouloe,James brown🤣 miss H is the Messi of the courts👌
Phindi Zikalala,i dont remember ayibo she's now confused and remember meeting was not held and was held ayicha she's going to jail within this week @ elton drinks a lot what?😂😂 @ Elton they're are drunk both 😂😂of them and not consistent Mbanjwa her action of sitting its a bad attitude wasting time 🤣🤣🤣🤣🤣🤣🤣BASICALLY I DONT REMEMBER She learn from the Best @ ZUMA
Chuene Sam,What a cheeky character "Seems like the lady has a listening problem "Zupta graduates always come to the comission with a same agenda I think Ms Kwinana graduated from the university of Saxonwold Her make up is wiped off with sweat Her cheeky behavior tells me when she says 'you're fired' she can be heard from all corners of the country "I think the chair should call for a lil adjournment
sibusisiwe mabaso,James Kwinana
kholiswa gaika,lol she came here for a fight lol ....jumping the gun lol this lawyer is weak lol jah lol kwaaaaaaaaaaaaaaaaaaaaakk lol
Rise,"YouTube could you please make a platform for us to to be able to download videos to our cell phone Gallery please "here are resolutions
Cishile Zokukhwabanisa,Cownana This is what you get appointing according to BEE rules Miss Manbanja studied law on-line - a telephone line. You have to be kidding me- she should be locked up just for the drivel she is farting out KATE HOFFMEYR FOR REAL WOMAN POWER !!! "Jacopie Zumpies and his ""new"" wives in prison : Cownana
Vuyisani Sikobi,can you imagine if ms Mbanjwa was your wife
Tumi Sereme,Juju will not hire Ms Mbanjwa.
Ntokozo Nhlapo,🤣🤣🤣🤣🤣 🤣🤣🤣🤣🤣
Cooler Cat,Is Ms Mbanjwa a lawyer? So this madam decided to concede that the board illegally in the operational matters and her lawyer can't come in to help her from implicating herself. seriously Ms Mbanjwa🤔 taking time to process a quick lie Goodness!
gadima sekele,"ke go tseba o le jwalo Hofmeyer
Abele Maketsi,Gotta love Ms Hofmeyer
Yasser Shaik,🤣🤣🤣 This witness lol
vincent kolobe,"Jeeez
L. M,"she is lawyering well Ms Mbanjwa Ms Mbanjwa takes no prisoners...fire!!! inversely does operational members sit in board meetings? malfeasants are stinking "wat is die betekeneis van ""Gatvol""?" @Naledi Barron i think that is DCJ emotions against Mbanjwa @Naledi Barron check the emotions😉😅 she`s displaying high school mentality @Naledi Barron
Percy,Miss Mbanjwa dealing with facts "The person responsible for subtitles is terrible "Kwinana suffering from memory loss
zip reeper,"@Pastor J.J Hope you are not ""cross"" with us. Like your picture" Hey @ALTA et al @Naledi Barron .. Hi - I hope for some sparks from the feisty Kwinana @hirsitus I thought the lawyer was Kwinana Settler proceedings to ask questions @Jacqui Baumgardt ..Why respect people who want to jail your client
sinalo nongauza,Miss Mbanjwaaa a real time waster🥊🥊
Kgotso Mpete,😂😂😂never a dull moment with Ms Mbanjwa
Teunis van Ree,Just in time to see that useless lawyer hey @zip reeper hi @ALTA hi @Valencia J I will This circle has no corner to hide in... Gatvol = anally retentive...
Itumeleng Sebola,What did CIC say about some black lawyers who dont prepare for the clients
Sidwell Blangwe,Ms Mbanjwa... so their approach is to waste time and delay the questioning of their client @SAICA must call her to disciplinary hearing... she is bringing the CA profession into disrepute "You can't formulate Terms & Conditions of a contract without reviewing the contract... if you do
Sir Mko,"Awu Ms Mbanjwa The Kwinana/Mbanjwa tag team is bosso haha A lot was wring at SAA Jizasi.. "Ms Kwinana is being Technical nw 😅😅 It is in order Chair. Athi u Chair “yoh” “As a board member ...” 😅🤣🤣🤣🤣 Thiza akho nyani apha Do you remember what my question was ?? “i dont remember..” 😂😂😂😂 "Nazo ii board resolutions "But she didnt approve the conttact nje Even the body language ka Mbanjwa is not professional man
Steve Steve,😂😂
Makhosini Zwane,@Siya Dilimeni lol "@Zinhle Big Daddy Dee  "@Siya Dilimeni This lawyer 🤦‍♂must read documents Mbanjwa "Witness dont know Mr Hofmeyer must be a proud gentleman "@Rob Nel "Lets just say i agree @Elton Josea She is answeing questions which she does not remember She is approving the terms not the contract?🤣🤣🤣🤣
Moagi Ngwenya,"..""i don't recall"" and ""thats not true"" are totally different statement with different legal implications"
Bill West,Sidwell I agree with you this lawyer is wasting time and tax payers money by beating about the Bush and side tracking by not answering questions truthfully and factually why must a witness have a lawyer represent it knowing how lawyers twist and turn if it is not afraid of telling the truth will show its real involvement Brilliant prosecutor Thank you Judge Zondo for cutting to the bone with this witness Rene I agree with you. As stated in another comment the graduation is limited to the university of Ssconwold for these selective memory loss employees "Rob Nel ever hear of the old saying ""baadjies vir noeties (en sussies)?" Beautiful Judge Zonfo. Put this lawyer in her place helping the witness avoid answering relevant questions. Vaccinating and trying to squirm out of honestly answering the question. Sick invompetence Hopefully this witness does not represent the honorable profession of chartered accountants
Fortunate Mchunu,🤣🤣🤣🤣🤣🤭 yoooh 🤭 "Ja neh🤐 wonder what happened during X Eish🥺
Jacqui Baumgardt,put her in the eye qwinana has memory loss so mabajwa is back? excommunicate her @Andy - agree @LB - its coming @zip reeper - she is disrespectful where is SAICA? @Sidwell Blangwe - agree
rock star,gray Lawrence. I'll be your deputy saa had qualified people that's why they in the doldrums we are in trouble if we have people like this at our SOEs
Be,Quiinana just got fired@
Goma Azwianzeli,hello everyone
Ozwell Jonas,mbanjwa she ia a useless lawyer
Diana Sekatane,kuzoba lit!!!!! bosso ke mang??? Kwinana was sticking her fingers in every pie. Taxpayers have been robbed many times throughout the years right now we are to pay +10 billion for saa.
Malisti04,Mbanjwa is a pain in the .... @Nkanyiso Mbatha she got it from and online law school hayi lo 😁😁😁😁😁😁😁😁
Nkanyiso Mbatha,Where did Mbajwa get her Law degree. What a nonsense. :dothefive:
Thozamile Yapi,sukuthetha ndithetha ekse ziyakhipa la. kushushu kushushu
Eric Chinaka,"Ms Mbanjwa
Gilbert Madondo,Gary Lawrence please ask your mum that I be the chief justice to swear you in. Am "And the justice was like
weaverbird b,who pays the lawyer for the witnesss "is there a time limit on these proceedings  counsel assisting is one sharp cookie ZONDO needs to get up and slap some sense into her this must be a joke surely the woman is a commediean
LB,Ms Mbanjwa should be held for contempt This is BBBEE / Cadre / Comrade deployment at its finest LionView I dont know what you mean? "no please explain I love the arrogance Deploying dumb crooked people is also a strategy. No mercy for this waste of oxygen Oh yes highly qualified LOL Mbanjwa is so bad haha this is one rotten apple amongst a rotten cart that has put our country in the state that its in she cant remember the question she just supposedly answered and we wonder why SAA has needed Billions after Billions diabolical Im hope orange overalls fit gogo's well with all due respect - ms Mbanjwa is showing ZERO respect Mbanjwa is useless Wow Flying that RET flag hard Because she likes to talk - she doesnt like to listen the country has suffered enough because of incompetent people like this. no mercy She's a CA - Wut I have a friend who ALMOST became a CA. No way this clown is a CA She wouldnt last the first 2 years I think Chair must protect her haha "Ask her if she understood DCJ question
Thapelo Motabogi,"emotions are high today "if you try to find the truth 😂😂😂😂
Pinkie Victoria,"yoh haiii deny she's even sweating .. lying isn't easy
joja zenande,mbhanja and bhabhalazi or what if banje in real life abazenzisi
Val Speirs,Miss Mbanjwa looks and actsike a "MISS MBANJWA THE WITNESS""S ATTORNEY ACTS LIKE THE EFF..NO RESPECT AND THUGGISH."
Jabu Malinga,Imagine being Mbanjwas Husband That perm is same as the guy from Coming to America..Soul Glo.. let your soulll gloooo Just let your soul glo Just put this lady and Dudu is the same cell with Radovan Krecher These are the gansters of our gangster state She goes lik a gangster to swisport and demands protection monies This perm lady was the right hand of dud myeni when are the hawks goin to arrest this lady hollywood style hollywood style looting deserves hollywood style arresting "Mbanjwa what answer r these
GB,oh dear..falling into the trap lies are problematic... Chair can't believe his ears... chaos... lol @Jabu Malinga major education for us S African's - this is what was really going down under our noses and with our hard earned taxes... this is the face of non accountability - complete impunity to do as they ( looters) pleased. Lawless! "'you will answer what has been directed to you' Extreme discomfort here "the whole idea is to do exactly that - to disrupt and cause chaos
Stone Tseane,yhoooo i don't know...i don't remember
Zuko Sirayi,uya ejele lo bambamba wabila umntu wamanzi umama wabantu yho is Ms Kwinana a CA? YHO Ngumama kabani lo "Companies Act 2008
Leslie Grunewald,Sy liege soos 'n tandetrekker
David Zondo,queen ana fabrics can't remember no thing my chair queen ana asking questions not answering ques shins fabricated fabrics and her low yeah interruption C A cheated accountability lost mind as i sit here i say to you no ohh yes no no no chair i say is this must happen this must happen this must happen a b c d chair a to zee chair Mbanjwa ubanjiwe
martin bekker,this lady lie such...she cant even blush any more?
Denver Davids,"""I don't remember"" 😂😂😂"
LionView,Dumilel/Sarah Britten stop race baiting pls LB dont forget the swine skins behind the scence *scene you do. look in the mirror 1st no Matthew...she is learning from her AFrican professors reality is enca is jealous of sabc...that's why they send Sarah Britten & her troll army here.....loooooooool she's paid to be a troll when u read the trolls comments the is a consistent theme of trying to undermine black lawyers and remove humanity of black people.
Gert Marais,nog n nar..
Charles Maluleke,🤣🤣🤣🤣🤣 kwinana shem "iyha is kwinana sane i rest my case what kind of support did she give she is responding to questions she cant remember i wonder what support she was giving to the executives maybe she is not a CA afterall
Candy Olga,kate my kate🤣🤣🤣🤣
Morwa Azania,:elbowcough:😂😂😂
Louis C,"@ALTA Hi Alta @Diana Sekatane And in her nose @a b c 😅😅 @SanFran Arnold Plus R4.6m @Pastor J.J Without another bailout the pilot will have to peel the potatoes "I sense an overall tender coming up - with 30% set aside @Zalisile Ndzala 😅😅 I remember! Lock the doors until she speaks the truth @Matthew Van wyk Mbanjwa barely hanging on! @MOLLY PHUNGULA They're FLYING! @Carmen Hees Cleaned out the galley
Jonny Dreyer,Kate is on FIRE! #VoetsekANC
givenT Munyai,🤣🤣🤣🤣🤣🏃🏿‍♂️ yoh Hai 😂😂😂😂 :elbowcough::elbowcough::elbowcough: 🤣🤣🤣
Doreen Zwane,But today's witness ....yoh
Gwyneth Phillips,nicely informed if the questions get to tough just say you dont remember but sisi you are busy spinning yourself in a WEB!!!!!!
Zuko Maganise,im sure Miss Kwinana ufuna uvele athi ndibambeni ke qha 😂🤣😂 hahahahahaha Zondo xoka dom man lomama what was she explaining kanti naar ibhoza😅
Johannes Thamagana,plse answer the chair "don't bit about the bush
Paular Mahlako,yhoooo mara she's crying:goodvibes::goodvibes::goodvibes: joke of the week 🤣🤣🤣 shame on her 💄🙆‍♂️🙆‍♂️🙆‍♂️🙆‍♂️ jhooooo SA
A Luta Continua,One can only thank our LUCKY STARS that the CA(SA) will be an extinct creature thanks to artificial intelligence...Bring on the Future BABY! This is what CADRE DEPLOYMENT looks like! She would find it challenging to run a bath...YOH SHE IS MELTING ..... "Want to learn how to steal?Come join us in our state of the art learning facilities where you too can be a CA(SA). Almost every thieving clown at this commission has a CA(SA)..SAICA Lets all vote cANCer so we can have more of these wonderful cadres deployed to our beloved institutions for the people! Julius should ask this spotted atorney...SHE LOOKS AWESOME "I was there to offer support....under the table Have you ever tried argueing with someone under the influence? Its TOUGH CONTRACTS ARE USUALLY FROM PAGE ! TO THE LAST PAGE!!!!HEAVENS ABOVE! This is the Standard of CA(SA)'s in our country HERE WE GO.....TOP LEAGAL INTERVENTION BONG ADJOURNMENT JUDGE!
Sjay Mabaso,DCJ is a masterpiece 🔥🔥🔥 giving support means they monitor management and making sure that tenders are given to their people pure criminality 💔💔💔
