author,message
vuyolwethu tostile,loool mxm zuma😂😂
Hlanganisa Mazibuko,Zuma will die in jail that's a FACT DCJ will drive this Commission to the end
Phindi Zikalala,let's wait for Zondos ruling no friendship in business neither work:yougotthis: Zondo his discipline man of principles he wouldn't be this far that's my take but trueth will prevail AMANDLA:goodvibes: @Arnold m with you:goodvibes: We all make mistakes and not remembering Thugs friend you Just write them of you can't keep dishonest friends in your circle hence he couldn't remembered all those meetings with Zuma # MEMORY LOST Did Zuma attend the funeral yesterday or Memorial service ? Oyesssss Zuma must Fall Zuma his sleeping 😴 bantu death certificate for yesterday dololo Papa says his not guilty he doesn't know he was been arrested @Zipp what? halalala LA Zondo for president AMANDLA game is over Zuma orange overalls bye 👋 thnx Zondo take care 🙏 m going to Clearwater for coffee ☕
Zilungile Khumalo,"""it wasn't me""" I think Zuma is already lost Zuma's confused... lost. This Jargon... Yoh
Sinawo Mguqulwa,I’m sorry DCJ is not going anywhere Corruption is corrupt all that the commission is doing to root out them all hands off DCJ Zuma is no match for Mr zondo hands off DCJ his go no where We sick about one is holding a country hostage he must answer Thank you zondo for not going anywhere Even if appeal his Chief Justice is waiting for you mr sikhakhane and company Even judge’s are tired of Zuma Yesssssssssssssssssssssssssss zondo Why did not mentioned it at the first time Yes sir Yessssssssssssssssssssss Thank DCJ I love you DCJ Mr sikhakhane go Zuma go Hands off DCJ Zuma supporters were are you now
Nandi Mntambo,Are we FRIENDS or ASSOCIATES @ INKAZIMULO OKWAKHO LOKHO Since when is he a DR WHO CANT EVEN COUNT NUMBERS UmaBLESSER SUGAR DADDY MY FRIEND YOUR FRIENDS ARE IN DUBAI CHOMIE FOR LIFE DANKO DANKO DANKO
Oska Matji,Zuma looks so Nasreced already. He is feeling the heat.
frederick mashavhela,there is no favors here Zuma and there is no jokes like laughing in parliament you must stop protecting this thieves me sekhukhune don't talk like is your house this is parliament how can we love a man who stole money from Gaddafi him and his children made Gaddafi to be killed from president Zuma to zama zama on the streets
Nkonzenhle Magwaza,"Zuma always win This commission is ajoke No one will take Zuma that easily
Brian Moroka,how can standard2 hold intellectuals at ransom
Wally,"Zuma  Zuma will NEVER rest until he dies ! He is a crook who always has to look over his shoulder . Zuma's application is simply without merit and is dismissed. ZUMA WILL NEVER REST UNTIL HE DIES. ZUMA IS NAPPING #UNBOTHERED ZUMA LOVES TO PLAY BOTH SIDES OF A COIN
Sibusiso Masina,stand your ground Zondo. last kick of dying horse 😂😂
Walter Chinamora,It's going south for Zuma
Manelisi mnguni,"Poor Zuma 😂 TO MUCH ENGLISH THIS FOR ZUMA ENGLISH IS TOO MUCH FOR ZUMA Sieeeees ZUMA IS A NONSENSE OF ALL TIME ZUMA is bribing ZONDO "Zondo said 50 Minutes not 15'""" TRUMP 2020 "SIKHAKANE SAID THEY WILL WALK OUT "50"" Minutes guys" ZUMA HAS BUSHIRIED THE COUNTRY... 😨
Dr Petrus Dumisa,It is sadining to notice how people will support a curruption including a fantastic corrupt former president. We support the commission charperson and he should stay to conclude his work. Zuma is a citizen of South Africa and must face the consequence of his actions including continued friendship with corrupt individuals. Strongly hands off the DCJ Zondo There is nothing wrong in loving the man. But that is not enough that he should appear and give his side of the story to the commission Well articulated the DCJ to dismiss the application You do not have to be a lawyer to see that there is no basis for complaints South Africans are eager to hear his testimonies to the allegation against him. He must answer the questions and present his version. We do miss Trevor Noa a lot.
Peter Lukas,Boem!!!!! Zuma 's lawyers are gonna get it!!!!!! Boem!!!! give it to them Chairman boom boom boom "nomore soft handle of Zuma :washhands::washhands::washhands: boom boom boom boom
Lolonga Lincoln Tali,Zuma be like: Ithini manje le nsizwa? Lol. Zuma: Oksalayo ungumngan'ami wena. Futhi lokho uyakwazi. "Zuma: Nom'ungathini ngizodlulela kwiAppeals Court ukusuka lapho ngiye kwiConstitutional Court. Kusezoshuba Zuma be like: Uma ngiyibheka le nsizwa ngikhumbula ngiyithengela ugologo eMlazi eC section ingenayo ngisho nemali. Ayikaze ingithengele lutho mina. Bheka manje isiyakhanyela ukuthi singabangane. The application for my recusal is accordingly dismissed
thobela mbara,DCJ is here to stay Do your job Mr Zondo Zondo 🥰 Mr Zondoooooo How can you force someone to be your friend 😀😀😀 @ Lucky moloto 😀😀 ...welcome to satafrika where you force someone to be your friend Mr Zondo and Mr Pretorius 🥰 Zodoooooooooooooo The main man .....Mr Zondo
eric nkopodi,remember a billion is already spent o this
Russia Magezi,"JZ LOOK I said you are not my friend Tumi my friend "Zondo: You are not my friend. ZUMA Zuma: 1 and HALF. Zondo: 20 Dismissed
A Luta Continua,"@Moabi WHY hlukana noZUMA kanye nabangane "UZuma ungusomahlaya ZUMA IS A OLD USELESS SPENT FORCE! WHY ARE THOSE WHO SUPPORT THIS OLD THIEF NOT MARCHING TO SUPPORT HIM NOW? ACE FOR PRESIDENT OF ORANGE COUNTY! "MR ZUMA "RISE ZUMA? ZUMA CANT EVEN GET A HARDON! WIVES LEAVING VIVA dcj ZONDO VIVA....HALALA HALAL ZONDO HALALA! DOEN PIKANIN ZUMA DOWN! EVERY PROVINCE RUN BY A BLACK cANCer MAN IS A SHAM! A CESTPOOL OF THEFT AND INCOMPETENCE! RD ZUMA cANCer! "WHY WOULDNT SOMEONE WITH INTEGRITY NOT WANT TO DISTANCE THEMSELVE FROM ZUMPTA? LETS LOOK AT THOSE WHO ARE BY HIS SIDE: DUDU MYENI "ZUMA CANNOT PAY CHILD SUPPORT FAILED FAILED FAILEC BOOM SKUNKANE NOW! SKUNKANE! ANOTHER FAILED CASE! WARRANT OF ARREST BABYYYYYY!
Thabiso Moabelo,Zondo is not going anywhere
Glenn Mazibuko,leave to appeal is ready DCJ brilliant Adv Skhakhane is thinker and a destroyer
Salmaan Abrahams,"Only ppl who are tribal Karl niehaust has learnt about online rallying 🌀 Who is that idiot who came from East African ; thinking he can decide who are citizens of this country Go play dictator in your village
Lukhanyo Balarane,didn't Zuma say he won't attend today he had to attend a funeral
Mr D,Zuma can't win here😂😂😂 No Merit BOOOOOOOM Application Denied All dismissed 🤣🤣🤣🤣🤣🤣🤣🤣 Why today with stories ViVA ZONDO Muzi knows very well that Zuma must just give evidence klaar
Thabo Ditseho,they accuse Cyril of using state resources to persecute his imaginary enemies forgetting that Cyril is a brand new President when many of this corruption cases already with the law enforcement
suprise philemon,This is not getting anywhere .
Adams Angeline,he cant recuse him to much money has been spend
Gwen Tshimbana,Hands off DCJ
Yandisa Mfihlo,I wish mr Zondo don't rescue we need him to dig more on this state cupture
nkosingiphile ndlovu,"Ace says he stand for united ANC but he's creating divisions 😠 Yzerfontein: ungazonya la! corruption is corruption nje. Skhakhane is misleading uBaba😏 Time for hide and seek is over Makangene ebhokisini uBaba We're not friends!!! kuyezwakala ngalapho? DCJ Zondo to Zuma 🚮 Uyiwele kanti yini uSkhakhane? Angeke adube commission kanjalo nje😠. Usehambile uSkhakhane 😗
Khaya Nomoyi,Zondo is going nowhere.Phendula baba ukuba uyitye nabani imali. "Zuma is going down very hard.No more plans to delay the commission.Must answer to his involvement in detroying the country with the Guptas There it is Zuma subA supporters.This is law not politics or RET nonsense you have been preaching. So Sikhakhane wants another judge to hear the application now.Yho hayi kunzima.
Letho Kuhle,Zuma keeps running from the law Zuma always get away with asking Judges to recuse themselves. Zondo must not allow Zuma to destroy this commission
Mbuso Mavuso,Who is winning?
Dumisani Ntsele,the downfall of former statesman
Colin Corn,Zuma is a loser who is going down.get that soap ready
Kido Kids,How do u force someone to be yo friend even when they explain to your face u not What kind of desperation is that "@Gother maybe u wanted to say a precedent "There is no wAy Zondo will recuse himself Why did Zuma appoint him if he knew that they had previous relations But Zuma knew the terms of reference of this commission when he appointed zondo or he thought zondo would overlook his demons "@moabi We are not friends finish and klaar Go and find your friends Your friends are in Dubai Ag your age u are still looking for new friend's @arnold. Only poor people and vulnerable people find themselves in those buses Go and play with your friend Zondo os not one of them Its done Skhakhane visibly iritable Skhakhane is very emotional Skhalhanes disappointment Witness and a judge. This is mot a court of law Zuma is just becoming a burden now "Zuma os the one who is hallucinating
Andre,thorough man. people are getting a lesson here. well done
SanFran Arnold,"If you love our country and our future "@BanditZA @Gerard Victor @rohan barnard gm World War Z I wonder how much more the ANC spent on data for these Zuma agitators? @Yolo More I don't think the Zuma's like to share money....hehehehe - Its ACE from the asbestos deal "@Salty Crack nice one "Do these Zuma agitators "@FieliesSA yes Well done DCJ!!!! Zuma you must either say nothing or go to court.....Sorry for you "@Elvis Malakoane I AM YOUR FRIEND SIR YES DCJ👏👏👏👏 Dismissed One way or another....we gonna get you SC for JZ is flustered "@Amelia Mampane Zondo did not recuse himself "@Maryann Diamond gm @Amelia Mampane always a pleasure "Zuma is such an embarrassment to the office he held. Even now as former @Pheladi Lamola yes he can and should "Zondo will never loose his seat "@Person of interest gm "Zuma is not a loser because he does not quit "Also for this carrying on about the apartheid era @Rene Ngwenya I completely agree with you "@elton van neel when its asked "DCJ is in no way shape or form arrogant. Zuma thought he would have a clan member on his side It goes to show the low eyeQ we have in SA if so many want evil to triumph. What a shame its the majority. @elton van neel I just picked this nugget up for your discussion. "@elton van neel enduring centuries of gradual dispossession at the hands of every new wave of settlers @elton van neel tell them I want my land back please. DCJj applied his mind to the judgment as well as engaging his colleagues on the Concourt. This was anticipated by the judiciary and therefore a compelling judgement handed down Come on DCJ tell the hawks to arrest him
Yonela S.,It’s Sizwe S continuous comments for me 🥴🤮 It’s people supporting Zuma for me 🥴🥴🥴🥴 Mic drop!!!!!✊🏽✊🏽✊🏽✊🏽 😂😂😂😂 I like it for the Zondo Imagine Zuma’s doesn’t return after the adjournment 🤣🤣🤣🤣 I said it when they adjourned 🤣🤣🤣 He’s leaving the kouwntry
Freddie Van Rhyn,Zuma thought that he appointed a puppet whose strings he could manipulate zuma's actions are that of a guilty man. he allowed his cronies to rob the poorest of the poor in this country. that is why he fights to stay out of court
Lindumusa Myeni,Skhakhane🐱 i was also wondering how can Zondo be a witness and a judge at the same time
Harry Raseruthe,This is the end of zuma's freedom 👎 Application dismissed😥
Mongezi Skosana,oksalayo ikhona le conflict of interest
Weak Tom,please SA show intelligence so happy its not danca gatinho danca want to be friend of zuma and bushiri
Morwa Azania,Zuma made sure the week set-aside for his testimony gets wasted and he got exactly that. next week is another witnesses😂😂😂
Petrus Baloyi,stupid Zuma I hear heart beating nw
sibabalo dyantyi,ungandibuzi ezay'zolo 🥴
Tshepang Chauke,msholozi!!
Sirshin Moodliar,Zondo will make a great voice-over artist "Imagine him voicing Simba Zuma sweating Are there any strikers/toitoi outside? Game over
Kobedi Mokoena,this background information by DCJ will serve as a basis of dismissal of the JZ's application. it is clear the application is going to be dismissed
Prince Mongale,Zuma is a flight risk 🏃‍♀🏃‍♀Zuma running from the laww🏃‍♀🏃‍♀
Eric Mgiba,Bet he can have him as an imaginary friend
Thoko mamsy Tjie,stand for principle DCZ✊✊✊ bampelela dcz citizens are with you Zondo the love of this country central african countries now South Africa Zondo stand up corruption free coutry SA Dismissed "war has started
Sifundo Ndinisa,can I be allowed to love Zuma and whoever tht has a problem with me supporting Zuma must pls rest
Mava Sisusa,Nxamalala
Boikanyo Sehularo,"Zondo is going nowhere We are here for Zondo Backup your Judgement wena Mr Zondo😁😄
mabandla sambo,Zuma Zuma Zuma
TM Escorts,sIswe + Zuma is stupid
Manqoba Mabuza,there are a lot of affidavits:yougotthis: here
Shirage Petrus,N skelm bly n skelm zuma lang kop
lethu ngubane,"thatha "" Austin Van Rensburg "" 🤣🤣🤣🤣" Mr Zondo all in 1 ( witness and a judge at once )🕵
Papa Legba,"just tuned in haha Zuma screwed up lol a lot of people riding Zuma spear in here YAAAAAAAAAAAAAAAAAAAAAAAAAAASSSS 🔥🔥🔥🔥🔥🔥🔥 Yoh this is lit 😀 zuma cant get corona through his nose apparently 😀 arest him
Kamaal Allom,Zuma = 9 wasted years trial by media Zuma legacy?
Senor Mystery,we still safe. the zulus are everywhere. soon we will have corrupt ancestors to assist.
Solly Makwe,"recusal
mandla patrick,yilwa nabo baba sinawe
Paular Mahlako,Zuma was president his no long president he must dance the music:elbowcough::elbowcough: if Ace become a president we gonna have corruption problems in our country power to Zondo:washhands::washhands::washhands: Zuma his powerless boom 🔥🔥🔥☄☄☄☄boom no escape for Zuma Zuma he is not gritting people today:washhands::washhands::washhands: Zuma's muthi it's no longer working "Dubai Zuma and Ace don't care about poor people of this country they care about their families and friends:goodvibes::goodvibes::goodvibes: skhakhane taken to hospital do to heart attack:washhands::washhands::washhands: skhakhane taken to hospital do to heart attack:washhands::washhands::washhands:
Sphelele Charles,11K viewers 🙌 "*+""You've made yourself a witness and a judge"" 🤭🤭💯"
Lindy Motsa,mshini wami mshini wami awulethe umshini wami
TREYZIN MLUNGE,get to the point. yerrrrr
Terrence D,point of order EFF is Stupid so what's the bottom line ?? we were not friends 🙂 FRIENDS 😂✌️🐷
tafeni steve,:yougotthis:
JCIZA,judge zondo gives a timeline how Zuma defied the Commission judge zondo gives clear indication that Zuma is trying to delay the work of the commission ZUMA WANTED HIS DAY IN COURT.... HERE IT IS ZUMA WANTED HIS DAY IN COURT.... HERE IT IS ZUMA WANTED HIS DAY IN COURT.... HERE IT IS ZUMA WANTED HIS DAY IN COURT.... HERE IT IS ZUMA WANTED HIS DAY IN COURT.... HERE IT IS ZUMA WANTED HIS DAY IN COURT.... HERE IT IS ZUMA WANTED HIS DAY IN COURT.... HERE IT IS ZUMA WANTED HIS DAY IN COURT.... HERE IT IS ZUMA WANTED HIS DAY IN COURT.... HERE IT IS ZUMA WANTED HIS DAY IN COURT.... HERE IT IS ZUMA WANTED HIS DAY IN COURT.... HERE IT IS ZUMA WANTED HIS DAY IN COURT.... HERE IT IS :yt:ZUMA WANTED HIS DAY IN COURT.... HERE IT IS :yt:ZUMA WANTED HIS DAY IN COURT.... HERE IT IS :yt:ZUMA WANTED HIS DAY IN COURT.... HERE IT IS ZUMA must FALL :yt:ZUMA must FALL :yt:ZUMA must FALL :yt:ZUMA must FALL :elbowcough:ZUMA must FALL :elbowcough:ZUMA must FALL :elbowcough:ZUMA must FALL :elbowcough:ZUMA must Fall:elbowcough:ZUMA must FALL :yougotthis::elbowcough:ZUMA must FALL :yougotthis::elbowcough:ZUMA must FALL :yougotthis::elbowcough:ZUMA must FALL :yougotthis::elbowcough:ZUMA must FALL :yougotthis::elbowcough:ZUMA must FALL :yougotthis::elbowcough:ZUMA must FALL :yougotthis::elbowcough:ZUMA must FALL :yougotthis::elbowcough:ZUMA must FALL :yougotthis::elbowcough:ZUMA must FALL :yougotthis::elbowcough:ZUMA must FALL :yougotthis::elbowcough:ZUMA must FALL :yougotthis::elbowcough:ZUMA must FALL :yougotthis::elbowcough:ZUMA must FALL :yougotthis::elbowcough:ZUMA must FALL #ZondoMakesZUMAFall #ZondoMakesZUMAFall #ZondoMakesZUMAFall #ZondoMakesZUMAFall #ZondoMakesZUMAFall #ZondoMakesZUMAFall #ZondoMakesZUMAFall #ZondoMakesZUMAFall #ZondoMakesZUMAFall #ZondoMakesZUMAFall #ZondoMakesZUMAFall #ZondoMakesZUMAFall #ZondoMakesZUMAFall #ZondoMakesZUMAFall #ZondoMakesZUMAFall #ZondoMakesZUMAFall #ZondoMakesZUMAFall #ZondoMakesZUMAFall #ZondoMakesZUMAFall #ZondoMakesZUMAFall #ZondoMakesZUMAFall #ZondoMakesZUMAFall #ZondoMakesZUMAFall #ZondoMakesZUMAFall uBABA Ka DUDUZANE MUST FALL uBABA Ka DUDUZANE MUST FALL uBABA Ka DUDUZANE MUST FALL ZUMA = Zero Understanding of Most Affairs uBABA Ka DUDUZANE MUST FALL ZUMA = Zero Understanding of Most Affairs uBABA Ka DUDUZANE MUST FALL ZUMA = Zero Understanding of Most Affairs uBABA Ka DUDUZANE MUST FALL ZUMA = Zero Understanding of Most Affairs uBABA Ka DUDUZANE MUST FALL ZUMA = Zero Understanding of Most Affairs uBABA Ka DUDUZANE MUST FALL ZUMA = Zero Understanding of Most Affairs uBABA Ka DUDUZANE MUST FALL ZUMA = Zero Understanding of Most Affairs uBABA Ka DUDUZANE MUST FALL ZUMA = Zero Understanding of Most Affairs uBABA Ka DUDUZANE MUST FALL ZUMA = Zero Understanding of Most Affairs uBABA Ka DUDUZANE MUST FALL ZUMA = Zero Understanding of Most Affairs uBABA Ka DUDUZANE MUST FALL 10 000 NO RECUSAL... ZONDO SAYS NOOOO zondo..... we are not friends why are these people sleeping 😴 zuma is sleeping 😴 zuma is sleeping 😴 zuma is looking for friends heibo... MY FRIEND heibo... my friend zuums looking for friends zondo tells Zuma you are not my FRIEND zondo tells Zuma you are not my friend
Lindikaya Myeki,Now Zuma = 1 Week of Commission's time wasted. Skhakhane will leave Zuma bankrupt
Rudi Haywood,"Zuma thinks he’s still president and can make demands haaibo Wants to reshuffle the DCJ of a commission of enquiry as if a minister in his tenure
Donald Sandiso,msholozi
Quinton Ndzinisa,"JZ appointed Zondo
Bulali Dazana,Zondo isn't going anywhere
Thabang Letsosa,11k watching WOW
Itumeleng Godfrey Mabaso,something is not right here here comes the trouble Zuma legal team look very worried 😯 @mokoena are you mad 😡 😡 get to your senses Ace will never ever be the president of this country never!! imagine Ace being the president of this country 🤔 🤔 Aai khona banna Zondo is killing someone slowly 😂😂😂😂😂 Hothatha banna hao sena maqheka itjhuuuu we are not friends we are not friends!! Zondo you are my father's friend from now on 😂😂😂😂 where are they now @Tokoloho its seems like that 😂 😂 😂 Zuma has faked illness
Ishmael Khabela,South Africa is in crisis now because of jz and his cabal Zondo will not recuse himself its time for jz to face the music Baba ka duduzane
Vuyani Mata,Zuma is ajoke period :thanksdoc::thanksdoc::thanksdoc::thanksdoc: im sure Zuma seating there needs that Zondo is goin no where believe that
Phillip Cwazibe,@Yzerfontein slipway I am umZulu but hate corruption. "9
Dennis Ndlovu,"it is always said one day is one day  viva Mr DJC viva . he's staying
Zoleka Mtoto,Shaya ikhanda Msholozi
Cedric Man Yan,Laws are applicable differently to people of 'importance'.
Johannes Ngakane,:yt:Zuma wanted his day in court why should judge recuse its delaying tactics by zuma just respond on what you know only
Bonginkosi Dlamini,Zuma wants to reshuffle the Commission
Kobus,Zondo is king Skelm Zuma will be sick after the first break Zuma is dreaming of jail
Siyabulela Ngxabazi,DCJ Zondo you're beauty. Zondo is us
aubrey maluleke,He is not going anywhere! 😏 He is worsting time ⌚ 🤣🤣🤣🤣🤣🤣
dominic mabe,:yt::yt:@zuma skelem 🚫⛔🚫⛔😍⛔🚫⛔ :yt::yt:eff ty lopes🚫⛔🚫⛔😅😅😅😅😅😅😅😅😅eff will beat them🤣🤣🤣🤣🤣🤣🤣🤣 ⛔🚫⛔eff ⛔🚫⛔🚫⛔Zuma it's drunk 😅😅😅😅😅he keeps on sleeping 🤣🤣🤣what's wrong with this madala ⛔⛔⛔⛔ judiciar system of South Africa its very poor ⛔🚫⛔🚫⛔🚫⛔poor ppl are in jail now but rich ppl are working free⚒️⚒️⚒️⚒️⚒️⚒️⚒️⚒️🚫🚫🚫🚫🚫⛔ ⛔🚫tomorrow eff 🚫⛔🚫wc there rasist Provence ⛔🚫Kom kom maneer zondo and zuma⚒️⚒️⚒️⚒️⛔ 🚫any song by machaeal. Jackson 🎶🎶🎶🎵🎶🎵😜😜😜😜😜😜😜 @alta any song that u know send it to me🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 he left🤣🤣🤣🤣🤣🤣🤣 😭😭😭😭😭😭😭😭 useless 🙄🙄🙄🙄🙄🙄🙄commission 👀👀👀👀👀😱😱😱😱😱😱😱😱
Thulani Sibusiso,we support you Msholozi. our president Zuma has survived Zondo must fall. let's give him the 2L of 💧 🔥 🔥 let's leave him alone. we have the real SCAMS COVID 19 ramaphosa Son is included:goodvibes: we will ....
Ashvir Maharaj,Ace 2024 Zuma will rise in jail Zondo CIC🙏🏾
Robert Kubheka,Ngihamba noMsholozi
musa sibanda,Sy naam is Roland Straat that balance was struck Zuma wa yiva Wish we had 10 Zondos in South Africa "Now i know where ""Tuma mina"" is coming from 
Isaac Bodlani,Zondo must stay to finish what he has started qha💪
Victor Tshabalala,This background by Zondo is indicative of one thing... Zuma's disinterest in complying with the Commission.
Vuyani Mboyisa,@Gxobilahle the 58m population includes a lot of kids who are school and people in rural areas without necessary resources
Khauhelo Mahlatsi,k lb n
Puleza puleza,Viva DCJ viva We are proud of you Mr DCJ. No recusal please No one is above the law Yessssssss
Freddy Msibi,"Kudlalwa ngatsi la
HBWorx,"What speech did pretorious prepare for zondo here @rohan barnard lol pretorious is chair of this commission
Romario Uirab,Did Judge Zondo win yesterday? Did Zondo win Did Zondo win somebody
Mathemba Chopela,the battle of the Zets
Shaun Kulani mabedlhe,will Zondo recuse himself or will Zuma fail in his application find out in the next dragonball Z
Judith nakato mulongo,free president kyagulanyi muhozi we must go
Makuzandile Zondi,Awaiting patiently for the verdict...
Mango Man,Zuma must go Zuma must go Zuma must goooooo Zuma must go Zuma must go Zuma must gooooooo
Senzelwe Mate,Amandla!!! Viva Nxamalala!! Viva Mkhonto WeSizwe!!\ Rise Msholozi!! All these enermies will be scattered!! Ayasha amagwala!!
Elias Chauke,South Africa is poor nd degrated bcoz of the so called lv 4 Mr JZ only death and shall do Mr Zuma and crime apart why is it that Mr would be available for the recusal of Mr Zondo but is giving the commission a hard time on him appearing at the same commission? hmmm the truth is just there 4 all of us to see I just hope those people who don't have a clue the effects of the commission and corruption has on this country and its future pls jst stop texting course your points are based on time wasting pls ⛔✋
Lerato Livingstone Khoza,zondo must here zumas side of the story Zuma must appear before Judge zondo recusal dismissed
Mohau Matikane,Sizwe S is annoying🤧 Mtuseni Inno Zwane BLOCKED!🚮
Zipho,can we have the verdict please
R.S Mbhombhi,Zondo going nowhere.
Xolisa Mathemba,leave Zuma alone Viva Msholozi Zuma will never fall or be arrested kohlwani 15 min is gone
Mogomotsi Vinson Hilgard Lebotse,It's clear now. Zondo is not about to recuse himself
Nhlanhla Mazibuko,Zuma Zuma Zuma Zuma
Patrick Mawasha,viva eff don't protect Zuma viva eff why people sporting Zuma because down ground we be safe
Polite Mntungwa,Khuphuka Msholozi!!!! Haibo uSkhakhane ulele moos!
Tebello Nyofane,"LET THE LAW DO ITS COURSE. NO ONE IS ABOVE THE LAW 😂😂😂😂😂 😂😂😂😂😂😂😂 NO ONE IS ABOVE THE LAW.
Tshepo Ramotlou,Viva EFF Economic Freedom Fighters 🙌🙌🙌🙌 EFF
THABELO NETSIANDA,EFF ZUMA MUST ANSWER THE QUESTION
Thebeetsile Mere,This old man is too stubborn and its going to work against him😞
Tshivhuya Matidza,Zuma has fallen......
Eon Swanepoel,"why are these people going on about eff @777 shut up bro @777 go to brackenfell and and go make a noise there @777 no one wants you here Now Zuma wants to cryyyyyyy shame man Zuma is going to jail whaaaaaaaaaa @Srini Naidoo Do you even know what radical economic transformation is???
AJ Morkel,so whats happening so far? hoever mouse over spammer on the right there is 3 little dots.. click that and block block al hierdie zuma poese dis eff bots tsek "there is no ""suggestion"" that you are guilty baba... those people said it was YOU mr nr 1 who told them to be part of state capture" Skhaki shaking his head for nothing block all these idiot zuma spammers DOES NOT PRESENT ANY PROBLEM STAYING. TSEK ZUM ZUMZ typical zuma lawyer... i dunno what he is saying... we will excuse ourselves hhaha STALINGRAAD
Bontle Monaisa,ayeye zuma ayeye!!!👻👻👻 ayeye zuma ayeye!!!!🔥🔥🔥🔥 Bishiri please come help zuma!!!paparipapa Bushiri where are you??? he needs you now!!!!
Ntando Mpofana,"The most dramatic applicant ever!! The Commission has shown us alot about people who perceived themselves as ""untouchable"":goodvibes:" 💃💃💃💃💃💃 Shall we begin please.... Please let Zuma take an Oath
Alan White,Zuma is worse than Vervoed!!! Arrest him and lock him up now !!! Crime against humanity!!! Zuma desperate!!! Thinsk he too special to be held acountable "If he felt Zondo shoudl not have been chairman why doe she raise it now Zuma sleeping They trying ever dirty tactic in teh book Banish Zuma and Dudu and the rest of thei rmafia gang to Robin Island for teh rest of their lives
Tom Jooste,🧐 Listen carefully.... uhhhm uhhhm Phambili SA Phambili !! A lot of people here cheering for Zuma didn’t even got a cent 🤔 Lesilo rule 🧟‍♂️ 🤣🤣 Was the tea trolley stolen ? ☕️ Did they all go to a pub to go drink their sorrows away 🤔 There must be something in that tea I want tea We’ll have tea for “15 hundred and and 55 four hundred and 200 “ minutes ... listen carefully That must be leka tea Leka tea Those cannabis koekies they serve with the tea - yoh Cannabis cookies and tea = chilling Finally 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻
Ndikho Mbuce,kazi iyozala Nkomoni👀🤔
Raymond Mbutse,corrupt Zuma must fall
King gamer,"There are still people who are proudly supporting Zuma "@Jonny Dreyer both Zuma and his lawyers are thieves "these lawyers have nothing to say "warranty of arrest will be delivered to Zuma's house tomorrow he must testify the only person that i still respect is Ramaphosa 15 minutes is long
Thapelo Juluka,@777 viva Eff viva✊✊ the volume is low Dankie Meneer Zondo don't step down PLEASE ✊✊ :washhands:Mr Zondo you don't go anywhere All eff members note that tomorrow morning the EFF will be at brakenfell school lol tsotsi namba one Zuma 😂😂we want zuma back to Answer questions lol he is a crook
Phil Rambau,eff eff eff eff @Gerald nooooo 😂😂😂😂eff baba eff say after me eff eff eff eff if I was zondo I was gonna say ok your my friend is live on TV let's go my friend . my friend let's gooo arrest the croock skhakhane must show some professionalism pleas we look up to him . now we know zuma and zondo there friends then let's goo we will judge if he's is biased or not come boys let's do this live on tv everyone is watching skhakhane I think he have problem with pretorius .
zippy,banana republic 😭😂 zuma is a clown 😂☀️ 😂💔banana republic banana republic banana republic banana republic banana republic banana republic South Africa is a joke 😭 banana republic banana republic banana republic banana republic zuma - no matric 😂💔😭 @chimbuzi1 banana republic 💔🌀 @INKAZIMULO the coyntry wants to know why he doesn't have matric 😭 thief zuma for president 😂 COVID 19 SCAM - when are going to talk about that🙄 COVID 19 SCAM - when are going to talk about that🙄 COVID 19 SCAM - when are going to talk about that🙄 COVID 19 SCAM - when are going to talk about that🙄 COVID 19 SCAM - when are going to talk about that🙄 aw'mshini wam 😂🙄 zuma uses muti he wont be arrested 😭💪 zuma uses muti he wont be arrested 😭💪 zuma uses muti he wont be arrested 😭💪 zuma - no matric 😂 RIP Mshoza RIP MSHOZA RIP MSHOZA❤️😥 RIP MSHOZA 💐😭 GUILTY PROTECT ZONDO protect zondo protect zondo rip mshoza
Nondumiso Soko,Zuma my ZUMA OUR PRESIDENT ZUMA WE ARE ALL HERE FOR YOU MR PRESIDENT #ZUMAMUSTRISE Zuma must rise ZUMA MUST RISE 2024 VOTE ACE MAGASHULE 2024 VOTE ACE MAGASHULE ACE MAGASHULE 2024 ACE MAGASHULE 2024 ACE MAGASHULE AND DUDUZANE ZUMA 2024 DUDUZANE ZUMA AND ACE MAGASHULE 2024 DUDUZANE ZUMA AND ACE MAGASHULE 2024 DUDUZANE ZUMA 2024 MAKE IT TREND GUYS PLEASE DUDUZANE ZUMA 2024 DUDUZANE ZUMA 2024 DUDUZANE ZUMA 2022 DUDUZANE ZUMA 2022 DUDUZANE ZUMA 2022.... he's ready... a very smart young man... if ZONDO DOESN'T RECUSE HIMSELF... WE ARE SHUTTING DOWN THE COUNTRY Ace Magashule and duduzane Zuma 2022...DZ22 just recuse yourself mahn OK DUDUZANE FOR PRESIDENT 2022 OK DUDUZANE FOR PRESIDENT 2022 OK DUDUZANE FOR PRESIDENT 2022 OK DUDUZANE FOR PRESIDENT 2022 VOTE DUDUZANE FOR PRESIDENT 2022✊🏿 VOTE DUDUZANE FOR PRESIDENT 2022 okkk VOTE DUDUZANE FOR PRESIDENT 2022 VOTE DUDUZANE FOR PRESIDENT 2022 VOTE DUDUZANE FOR PRESIDENT 2022 VOTE DUDUZANE FOR PRESIDENT 2022
