author,message
THEGSCLUB,wow Zondo sound very angry.. Breath Zondo Too many things happening in SA SABC cant keep up 😂 👌👌👌👌
Andrew Peters,Well no surprises at all. The real problem is that the questions are exposing the truth Will Zondo continue after all this ? But that is not the problem. The problem is that Zuma cannot hide very much with the questions Obviously Zuma is hiding heap loads of info inspite of not understanding much he's struggling to keep calm isn't this turning into an embarresment since the whole commission is HOLDING ITSELF on trial ! Zondo Commission holding ITSELF as witness. What a shambles
Mcoseleli Matshaya,Ladies and Gentlemen! What is your input since you heard from the horses mouth that he's not continuing with the enquiry? I've just read an article which was hailing Zuma for returning as a leader... The judge is clearly disappointed by today's proceedings....
Kevin Newman,Order "You are done
Wise Mtshali,Skhakhane future chief justice Future Chief Justice Skhakhane
Ntobeko Tyandela,running away as always balkeD ASEZOPHELa amahlathi obaleka sela ndini
Thando Cebekhulu,Thanks Advocate Skhakhane.
Lwando Tyalulwandle,Zondo will hit back.
Khutso Phalane,keep on clapping this is baseless
Nomakhwexi Z,My heart feels for Judge Zondo!!! Wow. Wow. Wow.
Ls Mojapelo,so Mr Lekganyane is defending JZ?
Nomonde Maxhaulana,starring Zuma wanted his day ...now he got it...now he don't want anymore...drama yes Mr PRetorius same rules for ALL session again?
Setlabosego Lucky,"yall obsessed Zuma  "set thing white boys convincing blacks to hate one Zuma  "this Prestorious Racist was chosan because they know he is racist and hate black people "Pravin was treated nicely  "ohk enough with Zuma is corrupt Zuma is Tsotsi and all those "im going to tweeter  @shoba this is sad @fiki lukhele thank you...... zondo is captured why is he forcing things but didint during Pravin Jamnadas zondo is captured.......... ​zondo is captured zondo is captured "zondo is captured  "Pravin Gordon Ruined This commision  "Zondo is Crying listen to his voice carefully 😭😭😭😭Zondo is crying black people if ZUma is going down they are going to force WHite President down your throat zondo is captured Zuma is very powerfull Putin like him for that "no one said Pravin is running away @Yin Yang are you are south african ? Shoot Sikhakhane shoot "@Yin Yang we are tired of state capture @Luvo Sigwebo you are one of the commision lawyers ? @Yin Yang go back to Asia @Yin Yang you are too weak china boy "@Bongani Gina I agree with you ""​The evidence leader should not have been white"""
T.Names SA,Wow Zuma & Skhakhane on Fire!!!!
evidence matlou,viva msholozi
rampolful,"Thanks to SIkhakhane
mali odwa,#zumaMUSTfall
Kokeletso Nyepetsi,"no claping please
Mahlatse Mokoele,thats what we expected from Zuma to run away as always
veapndlovu,thanks to Adv Skhakhane
Tshidiso Mokaeane,THERE IT IS! THE COMMISSION DISCREDITED! MISSION ACCOMPLISHED! nice move Zondo. I see what you're trying to do. when intelligence locks horns!! 😂
Daz Wilken,subpoena him
Antonie Engelbrecht,skelms
Lukhanyo Makahla,so he agrees his going to prison DCJ is brilliant 🔥🔥🔥🔥🔥 wambophelela uZuma. kuzakunyiwa Zuma will be summoned period
Lew464,Zuma has NEVER respected judges nor the law. He has always put himself ABOVE the law. "Phineas Sebola  Zuma's team is clutching at straws. They are drawing more attention towards Zuma. """clever blacks"" Oxymoron."
Lungani Mdunge,Zondo do your job..like u have been doing. 📣
Lesedi Mashilo,Sikhakhane the man useless DCJ Zondo @pretty selogadi go tlo loka ngwana mma @Yin Yang ftsek
Tebogo Kodisang,The left hand hand has told us the story now its the right hand's turn to defend and say whats really going on Skhakhane just making no point at all
Yonela Arther,All this thing of State Capture started when Mandela introduced the Guptas in South Africa and call them as Investors. if Zuma can mention Mandela I think we can end this appraisal of Nelson Mandela
leonard mkhari,Zuma is a criminal "u no zuma always he doesn't know anything after that is his way of doing things "now on his own can't respond or represent himself
Monwabisi Fasi,sikhakhane the stupid papet "These guys are playing us for a fool
Thokozani Nkosi,what he came and did? except that he told us the he had he knew nothing judge hand him a Simonds he will have to testify like it or not We want the truth nothing
Dr Cedric Xulu,this is becoming very interesting
Rendani N,@leonard mkhari Can u prove to us who dont know please "@Born free Ur not very smart
tienienel,LOCK ZUMA UP AND TAKE HIM TO A CRIMINAL COURT
Thaabit Abrahams,DCJ does not look happy with sikhakhane antics sikhakhane is going to loose this case badly sikhakhane has a handicap against pretorius becoz he represents zuma @Tatenda Chitate his skin colour has nothing to do with the matter. his points are spot on. how can they run to caught to challenge what decision? zondo has not rules yet. they jumping the gun. PANIC
Khulekani Buthelezi,hamb' ophumula Zuma. siyakuthanda thina bahlali emakhaya
Moraswi Tleane,"why people turn to blame Zuma rather they blame that sell out Mandela who enjoyed his life with oppressors
 Khaliphani Phugeni,The process was always bias against this witness! uyahlanya Buyiswa If he's already angry can he still remain impartial? The PP has just found against CR17 Pretorious has supremacy problems.
daz tron,R567 BILLION Rand looted from us the tax payers Really .... wake up people !!!! Blaze~ With the current looting of the Peoples money of SA what will happen if Ace gets his way the the reserve bank ? Ha Ha postponed AGAIN .... What a Joke !!!! Told you so lol ... The criminal stealing from his own people and smiling about it walks again !!!m wait for it .... we will talk in my office a d adjourn till next week ! Ha Ha ..... Told you so ! This criminal will walk free to run to Dubai with the peoples Billions .... And what about the people of SA what about our lives ?????? NOBODY should be above the law NOBODY !!!!! Elected by the PEOPLE for the PEOPLE to serve the PEOPLE'S best interest NOT their own self enrichment with the PEOPLE'S money Who wants to bet Zuma does not come back ? Olga ... would you in his position lol ?
KAY Loo,corrupt
Tshepo Mahlangu,Zuma is not my cup of tea but that Adv Sikhakhane is on top of his game. Bathathe Zondo LET THIS MATTER GO TO COURT ONCE AND FOR ALL.
lynn Adank,"jokes 'really it's ridiculous
Joel Mkhabela,this skhakhhane must b investigated where d he do his law he act lyi this guy behave like benjamin dube in date my family.does skhakhane has qualification i doubt
Thebe Mokoena,"As much as Zuma is alleged to be corrupt "Derek Main A Black lawyer teaching white boy (pretorious) what cross examination is... hahahahaha @Antonie Goosen and how do you that our Former Pres is guilty.
Keith Carolus,"you can come with all your legal arguments
Karabo Lloyd,Zuma must fall indeed Zuma must answer the questions nje Will zuma give up and go to jail🤔 Sikhakhane: commission doesn't know ground rules 😂😂😂 Zondo please help Zuma withdraws from state capture inquiry why Zondo decision maker @Adam Maseko Zuma Zuma mxm this commission is boring zondo ok right see you later
Thami Ngwenya,Moraswi you are a joke "Question are going to implicatee him "Skhakhane is right
Amanda Mkalipi,Yhooo kuzatshona ilanga apha
Penny09 Muthwa,SKHAKHANE NGIKUTHANDAAAAA "YESSSSSS ZUMA  SKHAKHANE vs PRETORIOUS.🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 Able uyahlaya Pretorius
Nocawe Maleth,always at the end the truth will come out few people in anc they're corup
aidan Billings,they might just force Zuma to stay and testify! the commissions legal team is now fighting back.
Mothoka Robert Motjelele,who is paying Sikhakhane SC Sikhakhane is emotional "Pretorious is a team leader
Lement Phalanndwa,Zuma he hv 2 clear his name 2 show us if rly he s innocent
Lorenzo Willemse,"But Pretorius is doing his job Pretorius is right Law lesson 🤭 Who authored the letter. Zuma’s legal team can give the letter to see who wrote it Zondo can play in the Lion King as Mufasa. He’s got a brilliant voice Why Zuma scared of Agrizi Dankie Zondo. This why you’re a Con Court justice "I swear Zuma Zondo Dankie But where has the powers not been exercised within the prescripts of the Constitution??? You can’t make a submission without substantiating it 😂😂😂😂😂 that’s the letter????? Boom they’re lying 😂😂😂😂
Mlandeli Stemela,"inyani izakuvela yimani ngokugibisel amatye  dada ngova hayi hayi suba luhlaza bawo Zondo uyayibona lento ukuba iya ngaphi ndlela lena ayimamele ngakhona mamela ngoku uthini bawo ZONDO NDIKWETHULELA UMNQWAZI BAWO ZONDO YAKWAZI UKUWUPHATHA UMSENENZI bane mpe mpe red bharethi lizakududuma izulu madoda
Sfiso Nkosi,Consistency is key. yhoo these two guys skhakhane and Pretorius are here to settled scores Zuma has a strong legal team and has found a gap in this commission legal team
Vuyisani 'Jwara' Nxarana,Zuma knows nothing about rules.... Makaphendule Nkosi yam Zuma is in trouble
Mhambi Ndlangamandla,L
Lesego Khumalo,Has The PP Started .. .?
Allister Nunn,Yoh! Put it to them
Nigel Martin,May justice prevail in South Africa!
Thandile P Ntsuku,lets go to court and see what will come out "sello monama ​you So True ""can't denfend or hide lies. Mr ZUMA you can run but always remember the long arm of the law."" We say AMAHLATHI APHELILE" remember Michael Hulley used Zuma to chow our money Dump him Zuma thinks is over the law
Mandla Ntshalintshali,Appearing before the Commission is voluntary. So if former President leaves on his volition let him leave. "...and if the former President doesn't finish his submissions as he agreed to appear and because of what has come up linking him I don't feel Sikhakhane is representing the former President well. he relies on emotive arguments instead of fact... Sikhakhane is already implying his client shall be taken to prison....🤷‍♂️...how does he arrive at that? "Sikhakhane Sikhakhane what is the meaning of incompetent vs inefficiency? Zondo and his team have nothing to lose. But the former President has something to lose depending on what transpires. Public opinion is focussing on how they conduct themselves. Are they convincing?
Ayavuya Vuvu,advocate Pretorious 👌😂😂😂😂💯
andile moni,Zuma's delaying tactics again
BHEKI JOSEPH,it's waste of time zuma must answer the questions
Sello Mahladisa,This yellow faced pinked nosed racist is confused
Antonia Alidzulwi,lawyers and judges of prior 1994 must go pretorius can't differentiate apartheid and democracy shame on you mbatha
Makobe Joshua CHIDI,SC Pretorious is on the money...Pretorius 1:Skhakhane 0
vester Sylvester,Answer baba clear your name Subpoena Mr Zuma to the appear it was ur decision DCG Who is this Agrizi listen to the bull dig voice DCG Zondo The legal team failed him they were suppose to go though the docs sent to them
MercurioZA,unsmarted - idoit
Phetole Elphus,i can not walk my client to prison without the a process notice that this is downfall for zuma zondo is a brave man
Minoctar Sithole,teach ppl the law pp phakama zuma i jele li fikile
Bethuel Maabane,coward zuma hope ppl of sa will see the truth guptas left with our money now we must just continue with our lives as if nothing happened mr skakahne already talking about mampuru prison who said zuma is going to the prison i think they know that he is going zumas team bring emotions to the commission rather than facts nine years as president and cannot remember anything that is why are so poor useless president love Zondo
SONGEZO MNCOKO,this thug must answer "Karen x "mr zondo must not be too generous and diplomatic
Luzuko,Jacob Zuma is running away...🤣
Gregory Werner,no one is above the law even Zuma zondo 💪🏾💪🏾💪🏾💪🏾💪🏾 👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾Zondo
Willie Makena,"Skhakhane is guessing the law Phunyoka ga ana boyo I want to have my day in court Zondo leadership
Maria Mahalie,The Adv. captured the judge? You said no rules but all of the sudden you have rules. "Let ex president Zuma go to court already Adv. Pretorious disappointed he must be replaced. Viva Sikhakhane "Sikhakhane made me proud You are cross examining Ubaba "Preacher Ja answer what letter are you writing? You see some people already say the ex president must go to jail without a trial. "Justice Zondo But you must make sure that Zuma must be treated equal. Recuse your self now Justice Zondo please Heart attack is coming Recuse your self You were supposed to know this will happen You call him in terms of no regulation or rule what are you telling us? Viva Ubaba "Justice Zondo emotional "Justice Zondo you refused others to be cross examined The decisions were wrong. Justice Zondo consider to recuse your self. "We blame you We have sharp lawyers Don’t go Ubaba Zuma Run to the court Pretorious says quick let’s meet in chambers. Sikhakhane "Tell them Sikhakhane Tell them Tell them they are incompetent. They are incompetent and not incompetent Well said Sikhakhane he must investigate. Adv. Pretorious stop it already. Why not inform the judge? How can the DCJ take a letter written without his knowledge to be written by him. People singing freedom songs Viva I love you SA sing Malema warmed the commission there it goes. Zuma is ours
Richman Malapane,special treatment Mr Zuma is looking for its amaze Mr Zuma is innocent he must just answer simple as supervisor zondo make rule Zuma must appear before commission
SIYABONGA,"SHUT UP ZUMA IS GOING NO WHERE VIVA ZUMA hamba msholozi "This inquiry is a sham anyways YEEEEEEEEEEEEEEEEEEEEEEEEES "CLEVER BLACKS BE WILDIN OUT 😎😎😎 WE LOVE YOU BABA ZONDO🤗🤗🤗 "BRING THAT PIG ZOOOOOOOOOOONDOOOOOOOO YES YOU DID STRATSCOM BE WILDIN 🙄🙄🙄 "AS THEY ALWAYS DO MR ZONDO
Victor Malatji,Skhakhane was emotional but Pretorius has references
mbhalati sibongile,😁😁😁😁😁😁😁😁😁😁😁 lol ayyyy mara Zuma and his small boys
Derick Mampuru,👌👌👌👌 Sikhakhane will walk him to Kgosi Mampuru following a process... "sikhakhane is disrespecting the commission
Nonto Ngubane,Kahle amanga x x Spider and I bet Pretorius and de Klerk are angels🤔 Wendy hardy 100% true
sboniso mncwabe,This won’t end well 🤔. Tea break?? ayikho lempahla kuyoshona ilanga. SABC WTH?? Zondo which law school you went too? Your articulation is 🔥.
Tshiamo Maotoe,Sikhakhane outsmarted you mr P... go back and try a new strategy
Thabiso Luroro,why should he gets a special treatment
Yonela Ndyoki,Zuma and Gordan don't respect our law Zuma and his legal team are so emotional which is not needed now just answer the question only qha Zondo will remain the leader Adam maseko zuma Zuma what?
JCIZA,@thatenda tell that to your president Greg you wish
peter pott,"but zuma was not interviewed prior to obtain his affidavit. despite his acts previously "waste of time. go to court of law and let's play fairly "adv pretorius "jail "commission legal team are displaying desperation. they should have given Zuma questions before. like fishing spell out in detail what he is required to answer on and ask for an affidavit "@siyathemba "@Jackson subpoena is fine. then they can fight squarely "busi is busy again this morning. tjo hello beautiful☺ "adv pretorius is sabotaging dcj zondo here. why didn't he inform his last night  "I said on day 1
Robert Kubheka,long live Zuma
Linto Zoeloe,"Lol the process is being allowed to take it's course
Mr. Umza TheBeatMaker,Zuma is Satan with no powers but wealth he's day will come he can't run away from the truth.
Mongameli nkosi,Shiya phansi Mxamalala
Sydney Manyibane oa Mazibu,"Why worried about not taking ur client to Kgosi Mampuru prison "We need to do the same with Julius malema regarding the cases which were struck from the roll
Thandeka Ngidi,"Pretorius is truly a ""learned friend"".." SCL 1501 SKILLS FOR LAW STUDENTS EDUCATE US PRETORIUS chief Justice Mogoeng advise please if Pretorius was chair Zuma would be in jail right now Adam maseko you're irritating now. cut it please
Maskandi Life,zuma is calm zuma is handsome
Brian Mitchell,"Abel "Abel "Abel
Plof Kraak,Make Bantustan great again! Where corruption and state capture are normal.
Gershwin Sauls,Zuma is a ganster Common ganster And Mr Mantsha too...both common gangsters Skebengu Abel Kasi are you perhaps Ajay Gupta? Abel is a Gupta spy...lets all block him Stop spewing this racist garbage to protect this Skebengu "QUESTION - Can someone explain HOW Zuma has so many public supporters
prosper Linda,"Pretorius is seeking to prosecute Msholozi we put it to you Pretorius # you are a spy we are pointing it out to you that you are not objectve tell us when is paying you # Pretorius
Tshivheaho Nemukula,sellout to prison
Xabiso Edmond Fila,@abel are you benefitting from Zuma?
Nkanyiso Mbatha,Zuma is a criminal zuma is a criminal for real
pretty selogadi,Mr Pretrouis✊✊✊✊ Why Zondi is making decisions alone? Zondo is captured.!!! "Skhakhane sit down Who is paying Zuma's legal team "Skhakhane sit down SKhakhane why are u lecturing??? Skhakhane is bully mxm I'm so disapponied by ZONDO @Lesedi Mashilo eix pelo yaka e pompa madi No chill in mzanzi
kagiso mathole,whats with the ranting........get going boys the miseducation of the zondo commision by advocate pretorius.........sounds like he is lecturing some students zondo sounds like he wants to cry........this man is gatvol.... The way zondo is so calm he can beat a lie detactor any given day.......zuma needs the zondo magic..how to stay calm... SIKHAKHANE IS LIT.......... Clever blackman.... ba jele baba......... They remind me of barry roux and gerry nel......
Audrin Mathe,Pretorius refuses to be bullied. He is a very able man Five wasted days
Dipoo Victor Mashifane,"Breach of Rules ""Bye Bye"" hamba kahle ubaba "" no answer for all 9 witnesses "" ek stem saam"" two answers only Nyanda and Ngoako "" thank so much south africa till we meet again"
Charlie Komape,this commission is not intended to prosecute zuma but get his side of the story about what other people have said about him.Him saying i dont know or remember does not help him.
Neil Fraser,"The problem about not being honest is that you need huuuuge memory
skhumbzo skhosana,I am a spy too Run Zuma run; ayesaba amagwala Zuma now you made Judge 😢 Any procedure ayeye Zuma I see compel No no Siyabonga our of order 😂 Too gangster mr Zondo Bye skhakhane Sarcastic smiles You high my guy
Briony French,when can mob justice be done alot of 33% pass people here the ego of this lawyer is way bigger than his size where are your files you signed for and then lied about receiving? this man sees a nkandla cash cow in zuma zuma stole from all races.... this has nothing to do with apartheid. but talk about a dog with bone.
lamulani moyo,🤣🤣🤣 Zuma he is a powerfull man our fother our president viva Zuma viva 💪💪 Zuma yinkunzi
Zulu kingdom,ZUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUMAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
Temezulu Tshabalala,1 Zuma supports are recruited the way they lough. no clapping in court or commission. they think they are in debate.Are they even working. I think I should go to commission to have tea.
Modise Shongwe,Ace masepa fela Ace Supra Dan Masepa
Avis Yetti,do b do b do be zoom zoom zuma
Masotsha steven,zumaaaaaaaaaaa zumaaaaaaaaaa
Frank Thabang,zuma isnt guilty .. i can feel it in my stomach
Gugu Skosana,Zuma undermining the commisiion
Eggy Chapfunga,cross examination defined... Zuma was never cross examined because he led no evidence Sikhakhane failed LAW OF EVIDENCE Zuma calculated all this. He is divisive. Remember he was a chief spy for ANC cross examination is a procedure and stage in proceedings He has beef with the White lawyer
Khaya Nomoyi,Obsession with appeal and going to Court instead of being brave enough and answer the questions.Apply for cross examination now Mr Pretorius. The judge wants to give them a last chance before he makes a ruling. Zuma has made up his mind.He does not want to participate anymore.
Byron Sferopoulos,Guilty as charged! Zuma must pay back the money! where is Jacob Zuma?
Flight Mate,"CHEAP AIRFARES CHEAP HOTEL RATES BOOK NOW. @ Flightmateza
Bokamoso Mtshali,guilty as charged ...must go to jele victim of theft an state.looting where juju he knows exactly how much this criminal stole from us "if it was me k wena zondo would replace u with gery"" DA BULL DAUG"" nel this could hv been realty with long gym n da croock will. married already in.prison" o wa hlogo ya butternut aye trongkong
Mthuthuzeli Ntlanyana,"commission legal team and Zuma's legal team what are they were doing the whole yesterday??? i thought they went to look for this so called common ground
Khulekani Thabethe,We are behind you President Jacob Zuma Zuma's crime is that he is not captured by WMC
jaku tlhako,😂😂😂😂😂zuma skhakhane 🔥🔥🔥🔥🔥🔥 ZUMA🏃🏃🏃🏃🏃🏃🏃🏃🏃
David Motloung,Adv Pistorius giving lecture on Law 101 😃 😃 😃 @Siseko Davani yep Alogeng Ditire ​ 😃 😃 😃 Hello @Adam Maseko 😃 @Adam Maseko 😃 😃 😃
Deng Madhel,evidence law class 101
Sello Raphadu,"Zuma must just be subpoenaed. Thats it
madthedj sa,this has been plan for zuuuuuuuumaaaaa. is not far but i vote eff da anc you see this commission is running by zondo yesssssssssssssssssss is not no[ooooooop zomdo is lie unamanga wow zondo i don't believe that you not honest thats why mr skhakhanr said this is JOOOOOOOOOOOOOOOOOOOOOKEEEEEEEEEEEEEE MR TSWANE HOW MUSHHHHH THEY PAY YOOOOOOOOUUUU FOR THIS ELONGATION FACTOR yeeeeeeesssss. we are EMOTIONAL NOW ZONDO ZOOOOOOOOONDOOOOOO YOU GOT POWERRRRRRRRRRRRRRRRSSSSSS BABA told you power
Senzo Dunywa,Zuma my president... we can't any longer allow apartheid lawyers to ill treat our leaders who are pro black.
Jongi Rabe,"Adv Pretorius
Vivienne Davids,what is wrong with these zuma followers.... cant they see what he has done to this country
Eugene Ntela,the fire rises indeed...but as expected vele "Zondo is emotional people
Tsebo Malape,Wow!
Max Muskat,"Zuma does better with no rules. nothing to hold him accountable for his actions
thabiso gonya,lol this commission is useless ayi the is spy in this comm zuma is powerful😂
Bahia Davids,well what does the nation feel it was our tax money that was stolen Mandela turns in his grave right now subpoena the Rat where is justice mokgoeng zondo.....
Matthews Kgampe,"adv Pistoruis incalcating those who just clapped
Bheki Buthelezi,"uyangcangcazela uZuma
Xola Maya,🤣
Wiliam Mnguni,Ths commission is useless
Richardt Human,Zuma in a corner and cannot move left or right. Now all kind of excuses.
Alogeng Ditire,sA is unfair .....jail made for poor ppl even if u are innocent as long as u are poor they sentence u 😢😢😢 I regret to being south African 😓😓 Maria that's true why he want special treatment zondo is a flop jeerrrr come to the commission Cyril ditla boa mo. ...skhakhane is lecturing now
Marthinus Erasmus,Sluit die bliksem toe Zondo grow some balls
Mlondi Cele,wabaleka ubaba 🤣🤣🤣🤣
Tebatso Monyela,Zuma must come back next week Zuma is a coward
Victor,I love judge Zondo WHich is correct You cant ask for exam questions before an exam
kwado kyei,Zondo please don't be partisan ZONDO IS SO WEAK Why zulus take time to be on point? Zulus floop Zondo he's too zulunism
Zanele K,Zuma running away zuma is corrupt criminal is running away lol
Johannes Simango,"if your memory saves you well Mr Zondo is simply correct "Zondo is not sitting on that chair by default You ought to finish what you have started to obtain respect and enter into the history books "In history books explosive breaking news Mkwe on Rama "When smallernyana people like us talk please listen "Politicians just buy your votes through saying what you best want to hear "no mistakes here this is now a little battle ground for greedy lawyers dollus eventullis do anyone remember kikikikiki? These lawyers marrr kikiki
Lesedi,Can someone enable the subtitles and see something
Muzi Dube,My fellow South Africans just arrived at Wifi hotspot...what have I missed @seekercpt owh Madoda uBaba!!!! lol lol
Yongama Mdleleni,What was in the letter??? We want answers nothing else Let’s not entertain this ducking and diving chair "Next thing Zondo will be accused of being a spy @ siseko 😂😂😂🤣🤣🤣 Zondo can foresee trouble His not crying 😢 just putting them in their place Is anyone surprised by the PP’s findings
fiki lukhele,Rules for Zuma and rules for everybody else. Nonsense!
Mcebisi Khanyeza,ZONDO IS CRYING!! ZONDO FEELS CULPABLE! ZONDO;S VOICE GOING HOARSE! SOMEONE POUR WATER FOR ZONDO PLEASE!!! "WE ALL CAN SEE ZONDO IS CRYING AWUTHULE SKHAKHANE SISAPHUZA ITIYE! COSU COSU YAPHELA!
Thami Mancho,I want to be like Zuma when i grow up
Wiseman Pashion,zuma was a chief intelligence officer he knows how to play his cards defencively
jasper dougal,Zondo is a disgrace ! He is not unbiased ! Zondo is not the man for this commission "Zondo is absolutely wrong to critise the Legal Team publicly Where is the critism of Zumba’s Hoods ! I am astounded that Zondo has allowed Zumba’s Hoods to collapse the Commission in the manner that they have done so Zondo is captured Zondo was unbelievably naive ! Knowing Zumba’s history ! "Zuma needs to be summoned now  Disgusting how Zondo is allowing this debacle. He should stop this now ! Now Zondo finds his balls
His Grace Favour,criminal Magashule is happy on the outcome of BosasRamaphosa by pp against Ramaphopp. "ANC is falling apart 
Zola Mtunzini,thank you judge theres no one must bully you as the presiding judge the judge is clear and call them to the chamber he cant move away supposed to finish it its not about Zuma is about law THIS JUDGE NEEDS A GLASS OF WHISKY
Ephraim Shata,supbeona Criminal Former President Zuma.
Lionel Sikhwetha,Zondo captured ✌🏿
Shane,Neo Mongale ​@Thanduxolo Ngindana -- Who set those rules - DUH it was Dumbo Zuma himself - i just love clever stupids - they so easy
Christopher Yotho,"NxamalalA u have been Longing to get a change to clear yo name That’s leadership judge
vincent kganyago,zuma want to run away from questions
Thuso Mbambo,He doesn't want to anwser he has always been like that!
roberto wilco,Zuma gets off scott free Pretorios is annoyed
Anne M.,"@jasper dougal DCJ is not a disgrace. He is doing his job correctly @Maria Mahalie Why must he recuse himself? @Mandla Ntshalintshali Correct
Shumani Ndou,why the commissions and Zuma lawyer never give Mr Zondo feedback yesterday listen to Mr Zondo mr sikhakhane he is been told to stop to present Zuma. let's hear want is the ruling of Mr Zondo let him take decisions alone statement must been given to Zuma attorneys for preparation the bible said no stone will remain on top of another one
sfiso shabalala,many people are judging even the commission have not combined the reports Why do we act like this ? Yes Mr Zondo I LIKE ZONDO Zondo is the MAN "South Africa is ready real Freedom
Lebohang Ntlororo,what is Agreezy on about ?
Mwenebyake-Jérémie NYAMANGYOKU,So let me understand this.... Mr Zuma started with a long monologue on grey conspiracies then realised from first 2 questions that he was under a different High way. Now wants way out
Jane .Blamire,There is NO excuse for this behaviour by ZUMA!!!!!!!!! Shame on you. You are only showing us your guilt This commission is for the people to see the depth of corruption in our country. Zuma is giving us the finger AGAIN Full on attack by all the crooks. Mkhwene is crooked. Stand irm SA and support the fight back for justice mkhwene timing? One dirty crook and a bunch of disrespectful lawyers WILL NOT COLLAPSE THIS COMMISSION
The Truth,"The onslaught that the commission is facing """Zuma"" what Adam?"
Sifiso Dlamini,Zondo for president ZONDO FOR PRESIDENT ZUMA JUST UNLEASHED DIRTY ON PEOPLE Skhakhane & Adv P...flip get a room @ Abubakr Galant...irony bru... they are fighting like cat and mouse...
aviwe gwanya,"why an emphises on ""alone"" this then suggest something different yo us"
Vika Mabizela,"ls not running
Siyabonga Nxumalo,He's the man. 👌👌👌👌 Zondo 2 Zondo 2 furious!! I wish the President can have BALLZ to take decisions like Zondo.
Sybrand Baard,GoZondo
Xolani Funde,"Big ups to Zongo "Hubmle the Zondo
Emmanuel Molobela,Viva Zondo
hlompho mapadimeng,"I and I alone You call the shots now
music MO,VIVA ZONDO
Thulasizwe Mwelase,audio ulter pattern rule @dead beat thank you but I helped you n thank for helping me too. "the one who undermine somebody's intelligence advocate Skhakhane the co-founder of the New pan African board of advocates.
Lee Richardson,Zondo for President!! Zondo 🏆
Khwezi Andy,Bosso ke mang?
Charlene Botha,Zuma is throwing Judge Zondo under the bus........
Richard Ranhlakgwe,Yes Mr Zondo
Lwandile Jerome,Zondo ✊✊✊✊✊
MENWE VUELWA,Please Zondo "Mr Zondo you are the Boss
Derrick Makaula,Atsha pha Zondo.. the buck stops with you
Ntokozo Ngema,Zuma youre ZUlu you can do what you want this is ZULU NATION "Zondo is ZULU as well as ZUMA "Kwado kyei
Phumlani Mhlungu,Viva Zondo viva.... "We need more people like Mr Zondo in South Africa
stblad3,Zondo is cracking the whip now 😃 Wow I would not be able to remain so calm and explain things
madimetja chris,i lost respect in the zondo commission This guy has just lost clients I love pretorius
mamorati pertunia hlaka,Zondo is a great leader✊✊✊✊✊
Nduduzo Zondi,Zondo explicitly exercising his authoritative powers
Bonelwa Koliwe,Zondo!!!✌✌✌✌ Zondo is boiling nw😮 akazohamba selapha uZuma uyanya😂😂😂😂 lol Zondo on Sikhakhane👏 Zondo is a leader💪 Zondo👌 who is busted!!?
Hilton Hawkes,"Stand tall Your Honour Lessons from the bench. So proud of our Judiciary fight now. SABC is wrong... Zuma is TRYING to withdraw... it is not done 2 Zondo 2 Furious - Walking Tall Zuma is TRYING to run... I think he may find it more tricky than expected Ad Hominem from this guy now... delaaaaaay "Justice Zondo is the ONLY hand in this BOOM! Would LOVE to see that meeting... Timing of the PP anouncement re CR is very interesting... panic runs deep
Anthony Fourie,so he saying Zuma can't run?
Bernie Baatjies,Wow...I judge with integrity..well done sir
gumedenq12,is Baba Zondo crying or about to cry ? "Makhanani and kele are you a watching 
Mafeno Phora,The acting CJ must remember that he can only speak in his capacity as Chair of the commission as mandated by the law. He can't be personal and lenient. he must apply the law Mr Pretorius in on the ball. No emotions. Sheer application of the law. Deputy CJ appears shaky. He's not strong enough.
Noluthando Xolilizwe,and you thought Judge Zondo's timid nature was a sign of weakness💅
Deadbeat Cousin,"@Thulasizwe Mwelase 😂😂😂😂😂 it's ""Audi alteram partem rule"""
Silas Mashava,someone is being schooled on legal terms "Mr Zuma was invited to give his side of the story
Sphesihle Thusini,isinso siyabuka lana thulani bantu benkosi
James Godloza Godloza,tatenda shut up DCJ is far superior than 10 skhakhanes
oscar barhula,Zuma will be forced to testify here Zondo is not crying Viva Judge Zondo middle finger here
Mfanelo Wynne Nkambule,Presidents are supposed to represent the best of us. this hiding away is disappointing
Luthando Nomzaza,j
LYD online tv,Zondo show them! Skhakhane acts as though this is voluntary exercise. High EQ is important in Zondo's job! @Siyabonga Magwaza kwaaa! @Luvo Sigwebo I don't think he's soft.
Mhlonipheni Dlamini,Black people know thier Enemy
Kgomotso Chauke,"Judge Zondo is now shooting from the hip
Ibo Thabo,"Why Zuma always needs privileges? On 15 he talk over 1h without questioning. On 16 Sikhakhane asked to adjoined early Does Mr Sikhakhane playing the game of whites vs blacks? On the example of right hand vs left hand by adv sikhakhane; Can that example also be apply on ex-President’s employees and what they were doing??
